Tweet,sentiment
"My last tweet was 8 days ago, but I'm still getting new followers every day  Morning!",4
"weird that you've never kissed a boy? Well I'm 18 and I haven't either so don't worry about it ",4
"Day 2 no jacket no bag, just me and my lucozade, omg it's beautiful out here, here comes the sun are you ready fot the sound of Scooter!! ",4
"Just got done E-mailing with a friend of mine! It is 2:00am I have no idea what we are doing up LOL ",4
"thanks   I really don't get this...but I figure in time, I'll get it ",4
"I'm going to kill the next person that says the word ROBLOX... I hate it! It's raining, it's pouring... ",4
"SCORE! Definitely doing that tomorrow! Sweet dreams you two ",4
"had fun hanging out with Rachel today.  ",4
"Vanessa williams &quot;save the best for last&quot; I love that song ",4
"Two words: Pencil and paper!  ",4
"is having a twitter of a time ",4
"finally posted some pics of the baby shower on my blog www.theodgersfamily.blogspot.com if you wanna check it out ",4
"Another sunny day on tap - get out the sunglasses - ",4
"i know, i'm the cassandra of physical computing. ",4
"Yay! I miss her already ",4
"Enjoyed going to the Center For Inquiry for the first time this weekend. Saw astronomer, Phil Plait, talk about our unfriendly universe ",4
"So want an exciting fridge update? I thought so. Fridge side totally dead no cooling. Ice machine making some hard core ice. Hopah! ",4
"I'm hoping will know, she's Welsh ",4
"thinks drinking water with a straw is delicious. ",4
"very nice work ",4
"Going to bed to some Benton Paul (&lt;--amazing btw) nightynightloves xoxo ",4
"have a nice day ...  ",4
"Hey, Thanks for following me  You were on HM weren't you? That's really cool! ",4
"pretty straight forward, what aren't you getting?. ",4
"let's go!!!! Disneyland sounds like fun right now  lets do it!!",4
"aww...there's a little kid inside of us all..lol adults are just big kids that have to pay bills... ",4
"yah you're cool. And no I refuse to tell her. Lol keeding, ok I will. ",4
"Welcoming to TWITTER!!! hey Babs luv you keeping Liz in line ",4
"Hoping he did good at his fashion show and wishing i was there ",4
"LOL  TH! i ended up watching most of hsm3 anyway XD win win.",4
"DONE MY HISTORY ESSAY!!  and going to watch me some more New Zealand's next top model",4
"You play too?! ",4
"Ok... and now it's time to get a nap ",4
"me 'round 1ish... I don't feel tired at all ",4
"no good day to go, but if you need to it's a different story! Hope you are ok! ",4
"sounds like a great case of the mondays ",4
"is on holidays and watching day time tv ",4
"And, you didn't invite me?  For shame! ",4
"I apologise to my followers for being a rather.. not a good girl ",4
"Absolutely! Being helpful and memorable is the name of the game ",4
"is going to head off to bed and read! ",4
"Good morning ",4
"Im just going to pretend i know what im doing  always the way to go",4
"Exhausted from swimming! Another hot day tmrw, whose down for some tops tmrw, hit me up! ",4
"yea but you'll actually have a job when you get out. ",4
"Thank you God for the rain! ",4
"I'm about 1/2 way thru... Need to finish by 4/26...gonna see the DVD after ",4
"listened to you this morning on breakfast  makes my day!",4
"I am loving the silence of a house full of sleeping kiddos. ",4
"maybe i will ",4
"lol you're welcome! Hope you had a good day! ",4
"look what I cam across today   ",4
"I just got your book today ... You Can Overcome Every Obstacle...No Matter What!  I got goosebumps on the prologue. ",4
"performance matters. not size. our population is proof ",4
"You are indeed lovely.  ",4
"time for movie  17 again wooo",4
"I know, it's still being designed. I should really take the url off my profile! But I'll tweet lots about it when it goes live ",4
"Quitting school and becoming a professional ballerina....or hokey pokey dancer.....since That's what It's all about after all ",4
"17 Days until star trek comes out! ",4
"im good too. i just gave up doing something and i feel better not doing it ",4
"Yes... lucky I didn't get too much gravel rash due to my member being so huge ",4
"Oh, do I love your choice in music,  ? ",4
"There is good ones out there ",4
"I'm staying at Bodega Bay Lodge--not Japan ",4
"That is really cool, must have really made you smile (more) ",4
"yeah its nooo mystery its everythingg ",4
"I'm still finishing tax documents for early CPA meeting.  I need some rest.  Tweet dreams my friends and have an awesome morning tomorrow ",4
"It's nice to hear some good news in the real estate market for a change....as more first time buyers are out buying again ....  yahoo   ",4
"Has the bestest friends in the world  As a bit of a cheerup kick, got me and her tickets to Shout! The musical! BEYOND HAPPY!!!",4
"Ugnh...I've missed my Julian &amp; my Jude together in one scene! Two of the sexiest men alive &amp; two hot motherfucking partners-in-crime!! ",4
"it's raining    and i should be sleeping",4
"ugh this cereal looks like bird food and doesnt taste much better! 11 hours to go until i arrive in wolves ",4
"goodnight pat! sleep well my friend1 ",4
"woke up, ready for a 5 min walk in the sun to my stable ",4
"TO HELP PROMOTE YOUR SHOW  I MADE IT! ",4
"i think im gonna let pandora (on the bberry) take me to sleep. gnite twitterville ",4
"is finishing her last paper of her junior year ",4
"It's easy peasy, like Facebook minus profiles &amp; apps. Check out for tips ",4
"ended a bad day on a good note... ",4
"I don't know about the others but 'till now I was sleeping, ",4
"the power of friendship  ",4
" ill have to check out the video. Passionfruit is YUMM-eee.. its unreal... love it  Fave fruit, esp with Blueberries &amp; Strawberries",4
"good morning world ",4
"Well well 2 years are quite long time.  how do you come to aikido? I been practicing aikido for a couple of years untill now",4
"haha kay  i'll have my daily 100+ posts tomorrow haha i'm sleepy goodnight ",4
"excited about expecting a boy!! ",4
"I like the tweetowls ",4
"So happy i got to see him tonight!! He makes me happy even when he's being an ass to me haha ",4
"idk im not tired yet but i will be after ma DOUBLE S...think about it...u kno wat it is...GoodNight ",4
"thanks ",4
"TO HELP PROMOTE YOUR SHOW  I MADE IT! ",4
"Night MoMo!!! Can't wait to see your hurrrrrr ",4
"aww don't woryr, something will come out soon ",4
"haha.. thanks yo! ",4
"SlashNet now supports WEBIRC with Mibbit on all servers ",4
"finally finished his outline for his speech ",4
"Is up, my Dad's Birthday today... looks like the weather may stay good! Lets hope so ",4
"just got back from Gadia's hahaha.. weee happy 18th love! ",4
"Hi! I didn't know you were on too. How are you? ",4
"gots the sniffles ughh.  i need me somee honey &amp; lemon. bestt rememdy ",4
"30 Sleeps.. Very good times ahead ",4
"thanks! we're launching newtabking 1.9.8 real soon - with auto-completion feature. I'll keep you posted ",4
"Hey Staci, how are you doing? it's been awhile since that missions class  at sdcc!!",4
"IS NOT SURE HOW TO GET INTO THIS TWITTER, OR TO FIND PEOPLE, OR MEET PEOPLE, OR GET FOLLOWERS. HMMM FIND ME, THERE EASY ENOUGH!! ",4
"Yikes!! Well, they always call in the pros to clean up... ",4
"Going to sleep. Still cant get twitter on my phone. ill try again tomorrow. Goodnight ",4
"just start with body rolls and the wave ",4
"editing my profile for the first time in forever ... Tommy's an uncle again !  &lt;3",4
"omgggggg that took me forever! i hate these black screens i'm on level 5 ",4
"ahem...and so? ",4
"TO HELP PROMOTE YOUR SHOW  I MADE IT! ",4
"I'm finally getting it together. I have found my motivation. My inner light will shine. ",4
"MA Wee Brooke Has A Croaky Throat. Its Sooo  Cute!!!! ",4
"seeee you're the MAIN one I'm talking about. Stop lying! You do sleep! ",4
"day started with &quot;placebo&quot;. feeling: quite tired but the day should get sunny and nice ",4
"soon -&gt; Boat // you can apply to work your way down there from emgland or ... find a rich a aussie ",4
"is it worth it buying the as i lady dying DVD? personally looking forward to the new KSE album ",4
"Me and my best friend, we posed as nerdy and Rambo. I decided to be Rambo  ",4
"goodnight everyone!! ",4
"replied! Even though you are gonna hate me ",4
"GO SPURS GO!!  hopefully i can go to game 5!!",4
"I really want to get glasses. I have $150. I'm good. I hope I can get some. ",4
"thats seems like something interesting to put in a shower, mainly for a shower for couples ",4
"good mornin�honey...are you sad???why???well,i miss ya so much,but i�m very happy that you and the guys are back ",4
"  Really???  Ok I'm gonna watch it ",4
"TO HELP PROMOTE YOUR SHOW  I MADE IT! ",4
"Is falling amazingly hard for this guy; ",4
"i'm starting to really love running...another 3 1/2 miles down ",4
"i saw your message - now im all star struck!!! when i grow up i want to be like you  ",4
"I didn't know either. I don't follow any celebrity that doesn't follow back, but doesn't stop my from checking out their page! ",4
"I'm going to migrate my blog from Dreamhost to MediaTemple... Will be a slow process since I want to make it perfect, wish me luck ",4
"again - crap day. crap life. until tonight ",4
"I'm checkin' it right now ",4
"Celebrated a birthday-unbelievable that another year has flown by! Saw sign that only 43 days left of school/work until summer! SOX SWEEP ",4
"Great reading before bed time! Its important to think. Positively right before sleep ",4
"I'm laying in bed just waking up to a wonderful day  nothing i have to do  and the text i'm getting just make the day better &lt;3",4
"It has been decided! We're going on a long walk. ",4
"ummm...my API is 0 so yall give me a sec to refresh ",4
"or one who &quot;take whatever I can get&quot; ",4
"Kinda chill wind,warming sky -  my favourite  I can go out today. Just hoping for some1 wif me.",4
"This weekend it's on, I'm sure a scandal will go down ",4
"Yoga sesh!! wishing everyone a wonderful morning!! got me shades on to brill ",4
"thats wassup ",4
"They've cool music and yes they are keeping me cool. Thx! Btw, want to meet and interview me again one of these days? ",4
"It's nice to have one child who actually likes going to school. ",4
"loves mondays far more than anyone should  beautiful day.",4
" well if that's the case then it's cabin fever. punta ka dito cuz ",4
"That is why I am a knight and a holder of 3 policies with them.  ",4
"Sounds great! Need to visit ",4
"IF SOMEONE GAVE ME THE COOKIE FOR NO COOKIES AT ALL NO COOKIES WERE MADE AND THE COOKIES WERE WHERE TO BE COOKED?! ",4
"only treadmill for now, but now i'm past 4km, it's starting to get a little .. boring ",4
"now I am!  please don't leave! Haha &lt;3",4
"Sometihing's gotta give ",4
"is reading Song of the Wave, Khalil Gibran            Indeed, beautiful ",4
"is going to bed now and will try figuring out all this twitter business later! ",4
"Tallinn is a beautiful city! Some kind of graduation party here yesterday, a lot of students celebrating. Concert tonight ",4
"GET WELL SOON ",4
": so am i (though only half for me  )",4
"not too sad...i have coffee  and i realized two bites into my pizza that the mysterious stuff was eggplant...my mouth is itchy",4
"lucky you actually...freezing cold and windy here in South Africa ",4
